date,store_id,product_id,units_sold,demand,price,discount,promotion
2022-01-06,S002,P0017,33,51,17.88,5,0
2022-01-06,S002,P0018,86,105,30.2,0,0
2022-01-06,S002,P0019,139,116,93.63,0,0
2022-01-06,S002,P0020,88,102,134.79,10,0
2022-01-06,S003,P0001,77,118,18.13,0,0
2022-01-06,S003,P0002,138,150,59.42,10,1
2022-01-06,S003,P0003,118,123,92.85,5,0
2022-01-06,S003,P0004,82,96,18.16,25,1
2022-01-06,S003,P0005,54,81,20.51,5,0
2022-01-06,S003,P0006,112,120,40.33,5,0
2022-01-06,S003,P0007,160,179,20.64,5,0
2022-01-06,S003,P0008,107,90,107.83,5,0
2022-01-06,S003,P0009,130,140,51.96,20,1
2022-01-06,S003,P0010,81,106,38.09,10,0
2022-01-06,S003,P0011,174,146,137.01,10,1
2022-01-06,S003,P0012,72,74,103.88,0,0
2022-01-06,S003,P0013,121,189,85.35,10,1
2022-01-06,S003,P0014,111,98,90.22,5,0
2022-01-06,S003,P0015,59,77,86.56,5,0
2022-01-06,S003,P0016,87,118,97.0,10,0
2022-01-06,S003,P0017,82,88,134.1,0,0
2022-01-06,S003,P0018,50,73,133.88,5,0
2022-01-06,S003,P0019,62,94,54.36,0,0
2022-01-06,S003,P0020,108,125,81.78,0,0
2022-01-06,S004,P0001,85,126,10.92,10,0
2022-01-06,S004,P0002,191,174,20.33,20,1
2022-01-06,S004,P0003,46,44,130.95,0,0
2022-01-06,S004,P0004,70,88,39.0,25,1
2022-01-06,S004,P0005,72,84,66.6,10,0
2022-01-06,S004,P0006,122,107,37.63,0,0
2022-01-06,S004,P0007,70,77,26.73,0,0
2022-01-06,S004,P0008,89,88,98.17,5,0
2022-01-06,S004,P0009,220,198,131.78,15,1
2022-01-06,S004,P0010,88,99,26.05,0,0
2022-01-06,S004,P0011,93,106,55.64,10,1
2022-01-06,S004,P0012,61,73,106.65,5,0
2022-01-06,S004,P0013,98,84,17.55,15,1
2022-01-06,S004,P0014,56,55,163.95,0,0
2022-01-06,S004,P0015,81,111,115.41,0,0
2022-01-06,S004,P0016,77,79,107.81,10,0
2022-01-06,S004,P0017,74,68,84.09,5,0
2022-01-06,S004,P0018,44,58,144.32,10,0
2022-01-06,S004,P0019,80,98,63.78,0,0
2022-01-06,S004,P0020,37,42,115.81,0,0
2022-01-06,S005,P0001,95,163,14.59,0,0
2022-01-06,S005,P0002,84,114,37.21,20,1
2022-01-06,S005,P0003,111,139,33.01,5,0
2022-01-06,S005,P0004,162,146,8.44,10,1
2022-01-06,S005,P0005,82,97,15.43,10,0
2022-01-06,S005,P0006,198,190,73.71,5,0
2022-01-06,S005,P0007,130,159,103.96,0,0
2022-01-06,S005,P0008,79,148,69.43,5,0
2022-01-06,S005,P0009,87,109,89.43,10,1
2022-01-06,S005,P0010,80,108,58.62,5,0
2022-01-06,S005,P0011,100,132,67.74,25,1
2022-01-06,S005,P0012,52,73,128.7,0,0
2022-01-06,S005,P0013,185,182,76.03,20,1
2022-01-06,S005,P0014,58,83,162.12,5,0
2022-01-06,S005,P0015,144,178,57.1,10,0
2022-01-06,S005,P0016,51,78,31.42,5,0
2022-01-06,S005,P0017,103,113,37.89,5,0
2022-01-06,S005,P0018,71,145,26.78,0,0
2022-01-06,S005,P0019,37,79,134.65,5,0
2022-01-06,S005,P0020,105,116,33.11,5,0
2022-01-07,S001,P0001,92,87,66.07,10,0
2022-01-07,S001,P0002,96,94,58.58,10,0
2022-01-07,S001,P0003,51,71,43.04,15,1
2022-01-07,S001,P0004,65,57,99.27,0,0
2022-01-07,S001,P0005,64,97,56.02,10,0
2022-01-07,S001,P0006,85,115,46.2,0,0
2022-01-07,S001,P0007,87,134,25.04,10,1
2022-01-07,S001,P0008,108,124,46.73,5,0
2022-01-07,S001,P0009,94,120,96.57,5,0
2022-01-07,S001,P0010,36,45,114.83,5,0
2022-01-07,S001,P0011,59,76,163.3,5,0
2022-01-07,S001,P0012,56,76,61.32,20,1
2022-01-07,S001,P0013,44,66,23.68,25,1
2022-01-07,S001,P0014,109,108,60.19,20,1
2022-01-07,S001,P0015,91,98,16.24,5,0
2022-01-07,S001,P0016,148,175,38.9,20,1
2022-01-07,S001,P0017,79,102,22.03,10,0
2022-01-07,S001,P0018,108,132,50.74,25,1
2022-01-07,S001,P0019,55,55,104.86,0,0
2022-01-07,S001,P0020,111,135,122.03,20,1
2022-01-07,S002,P0001,96,146,84.54,10,0
2022-01-07,S002,P0002,57,66,31.44,0,0
2022-01-07,S002,P0003,72,75,59.13,25,1
2022-01-07,S002,P0004,69,90,41.02,5,0
2022-01-07,S002,P0005,112,108,101.71,0,0
2022-01-07,S002,P0006,148,134,74.21,0,0
2022-01-07,S002,P0007,200,195,32.05,20,1
2022-01-07,S002,P0008,63,124,25.23,10,0
2022-01-07,S002,P0009,132,120,70.5,0,0
2022-01-07,S002,P0010,110,121,95.48,0,0
2022-01-07,S002,P0011,185,160,109.02,5,0
2022-01-07,S002,P0012,129,110,61.38,15,1
2022-01-07,S002,P0013,92,126,22.95,10,1
2022-01-07,S002,P0014,98,163,114.8,25,1
2022-01-07,S002,P0015,135,118,73.85,5,0
2022-01-07,S002,P0016,93,136,79.33,25,1
2022-01-07,S002,P0017,144,126,21.92,10,0
2022-01-07,S002,P0018,87,145,29.06,15,1
2022-01-07,S002,P0019,141,183,107.35,5,0
2022-01-07,S002,P0020,150,163,152.69,15,1
2022-01-07,S003,P0001,54,65,15.15,0,0
2022-01-07,S003,P0002,146,148,65.52,0,0
2022-01-07,S003,P0003,168,224,102.47,20,1
2022-01-07,S003,P0004,143,137,26.11,0,0
2022-01-07,S003,P0005,89,146,27.96,0,0
2022-01-07,S003,P0006,86,100,39.91,5,0
2022-01-07,S003,P0007,204,220,19.27,20,1
2022-01-07,S003,P0008,90,120,118.62,10,0
2022-01-07,S003,P0009,79,200,72.47,5,0
2022-01-07,S003,P0010,106,157,46.84,5,0
2022-01-07,S003,P0011,61,86,113.78,5,0
2022-01-07,S003,P0012,58,51,67.81,25,1
2022-01-07,S003,P0013,115,130,72.09,15,1
2022-01-07,S003,P0014,266,225,101.16,25,1
2022-01-07,S003,P0015,39,59,77.03,10,0
2022-01-07,S003,P0016,148,126,93.94,15,1
2022-01-07,S003,P0017,41,59,114.85,0,0
2022-01-07,S003,P0018,44,56,112.33,15,1
2022-01-07,S003,P0019,195,168,67.97,5,0
2022-01-07,S003,P0020,169,259,108.81,10,1
2022-01-07,S004,P0001,99,115,11.13,5,0
2022-01-07,S004,P0002,84,89,18.74,5,0
2022-01-07,S004,P0003,119,107,123.07,25,1
2022-01-07,S004,P0004,81,77,52.71,0,0
2022-01-07,S004,P0005,65,81,69.57,0,0
2022-01-07,S004,P0006,52,109,39.93,0,0
2022-01-07,S004,P0007,61,74,20.88,25,1
2022-01-07,S004,P0008,38,33,79.73,5,0
2022-01-07,S004,P0009,93,142,126.5,10,0
2022-01-07,S004,P0010,158,134,27.59,5,0
2022-01-07,S004,P0011,106,125,62.28,5,0
2022-01-07,S004,P0012,70,113,91.49,25,1
2022-01-07,S004,P0013,175,178,20.53,25,1
2022-01-07,S004,P0014,111,164,199.44,10,1
2022-01-07,S004,P0015,62,63,92.93,0,0
2022-01-07,S004,P0016,76,67,103.51,10,1
2022-01-07,S004,P0017,185,162,112.69,10,0
2022-01-07,S004,P0018,90,90,143.49,20,1
2022-01-07,S004,P0019,157,156,65.01,10,0
2022-01-07,S004,P0020,147,140,145.76,10,1
2022-01-07,S005,P0001,109,138,13.61,0,0
2022-01-07,S005,P0002,34,39,30.41,10,0
2022-01-07,S005,P0003,68,101,26.19,15,1
2022-01-07,S005,P0004,82,94,8.0,0,0
2022-01-07,S005,P0005,61,88,16.62,0,0
2022-01-07,S005,P0006,96,91,61.21,0,0
2022-01-07,S005,P0007,70,68,62.93,15,1
2022-01-07,S005,P0008,135,145,72.5,0,0
2022-01-07,S005,P0009,124,151,112.68,5,0
2022-01-07,S005,P0010,104,113,62.64,5,0
2022-01-07,S005,P0011,32,42,59.46,10,0
2022-01-07,S005,P0012,117,130,139.61,10,1
2022-01-07,S005,P0013,176,166,76.85,20,1
2022-01-07,S005,P0014,82,97,134.38,25,1
2022-01-07,S005,P0015,47,53,38.42,10,0
2022-01-07,S005,P0016,95,112,33.14,15,1
2022-01-07,S005,P0017,61,57,32.86,5,0
2022-01-07,S005,P0018,77,110,18.28,20,1
2022-01-07,S005,P0019,107,93,141.26,5,0
2022-01-07,S005,P0020,87,165,34.15,15,1
2022-01-08,S001,P0001,96,113,68.56,10,1
2022-01-08,S001,P0002,77,208,76.3,15,1
2022-01-08,S001,P0003,109,142,54.15,15,1
2022-01-08,S001,P0004,32,36,69.37,20,1
2022-01-08,S001,P0005,95,83,53.57,5,0
2022-01-08,S001,P0006,90,119,35.55,20,1
2022-01-08,S001,P0007,174,147,25.99,10,1
2022-01-08,S001,P0008,69,107,41.98,10,1
2022-01-08,S001,P0009,83,92,88.19,5,0
2022-01-08,S001,P0010,74,76,135.63,0,0
2022-01-08,S001,P0011,63,83,125.42,25,1
2022-01-08,S001,P0012,105,90,76.44,5,0
2022-01-08,S001,P0013,55,62,26.67,10,0
2022-01-08,S001,P0014,75,104,55.78,25,1
2022-01-08,S001,P0015,95,137,16.38,15,1
2022-01-08,S001,P0016,161,160,36.88,25,1
2022-01-08,S001,P0017,79,69,21.9,0,0
2022-01-08,S001,P0018,134,227,77.51,15,1
2022-01-08,S001,P0019,59,70,105.33,10,0
2022-01-08,S001,P0020,81,87,124.39,5,0
2022-01-08,S002,P0001,83,120,82.34,10,1
2022-01-08,S002,P0002,115,130,35.07,10,1
2022-01-08,S002,P0003,87,122,78.72,10,1
2022-01-08,S002,P0004,70,71,28.79,25,1
2022-01-08,S002,P0005,40,44,72.89,5,0
2022-01-08,S002,P0006,92,143,60.13,25,1
2022-01-08,S002,P0007,76,163,33.12,10,1
2022-01-08,S002,P0008,102,120,23.49,15,1
2022-01-08,S002,P0009,133,137,63.41,10,0
2022-01-08,S002,P0010,158,161,107.34,0,0
2022-01-08,S002,P0011,125,183,97.54,20,1
2022-01-08,S002,P0012,63,101,70.27,0,0
2022-01-08,S002,P0013,18,120,25.05,0,0
2022-01-08,S002,P0014,170,169,130.84,20,1
2022-01-08,S002,P0015,217,188,75.7,20,1
2022-01-08,S002,P0016,112,187,98.35,15,1
2022-01-08,S002,P0017,84,80,19.89,5,0
2022-01-08,S002,P0018,140,213,30.56,25,1
2022-01-08,S002,P0019,55,75,77.42,10,0
2022-01-08,S002,P0020,90,130,155.62,0,0
2022-01-08,S003,P0001,116,110,13.26,25,1
2022-01-08,S003,P0002,68,83,40.08,25,1
2022-01-08,S003,P0003,179,217,99.43,25,1
2022-01-08,S003,P0004,60,61,16.05,25,1
2022-01-08,S003,P0005,46,55,18.68,5,0
2022-01-08,S003,P0006,120,137,37.68,20,1
2022-01-08,S003,P0007,315,279,20.56,25,1
2022-01-08,S003,P0008,169,162,111.58,25,1
2022-01-08,S003,P0009,66,80,45.88,10,0
2022-01-08,S003,P0010,43,56,33.75,5,0
2022-01-08,S003,P0011,118,141,120.03,20,1
2022-01-08,S003,P0012,91,90,98.65,10,0
2022-01-08,S003,P0013,112,128,80.03,0,0
2022-01-08,S003,P0014,94,123,77.3,25,1
2022-01-08,S003,P0015,151,203,125.22,10,1
2022-01-08,S003,P0016,83,116,90.27,20,1
2022-01-08,S003,P0017,44,52,106.32,5,0
2022-01-08,S003,P0018,76,97,138.05,10,1
2022-01-08,S003,P0019,60,167,67.83,0,0
2022-01-08,S003,P0020,210,256,120.06,0,0
2022-01-08,S004,P0001,123,158,11.21,20,1
2022-01-08,S004,P0002,145,140,19.45,20,1
2022-01-08,S004,P0003,115,96,120.54,20,1
2022-01-08,S004,P0004,88,134,45.12,25,1
2022-01-08,S004,P0005,110,124,84.07,0,0
2022-01-08,S004,P0006,174,149,32.07,25,1
2022-01-08,S004,P0007,127,106,25.03,15,1
2022-01-08,S004,P0008,77,112,95.01,15,1
2022-01-08,S004,P0009,126,115,110.64,10,0
2022-01-08,S004,P0010,133,145,28.48,5,0
2022-01-08,S004,P0011,170,156,68.04,10,1
2022-01-08,S004,P0012,61,92,102.56,10,0
2022-01-08,S004,P0013,83,126,22.46,0,0
2022-01-08,S004,P0014,10,80,145.46,15,1
2022-01-08,S004,P0015,108,102,95.36,15,1
2022-01-08,S004,P0016,81,94,107.39,15,1
2022-01-08,S004,P0017,125,114,98.17,10,0
2022-01-08,S004,P0018,87,135,176.09,15,1
2022-01-08,S004,P0019,55,80,56.87,0,0
2022-01-08,S004,P0020,118,136,168.25,0,0
2022-01-08,S005,P0001,139,152,10.63,25,1
2022-01-08,S005,P0002,129,116,39.94,10,1
2022-01-08,S005,P0003,152,158,32.98,10,1
2022-01-08,S005,P0004,128,146,7.13,20,1
2022-01-08,S005,P0005,57,86,15.66,0,0
2022-01-08,S005,P0006,71,106,48.22,25,1
2022-01-08,S005,P0007,97,141,88.9,10,1
2022-01-08,S005,P0008,122,198,65.98,25,1
2022-01-08,S005,P0009,70,110,94.5,10,0
2022-01-08,S005,P0010,66,95,56.18,5,0
2022-01-08,S005,P0011,62,81,72.69,10,1
2022-01-08,S005,P0012,53,67,113.33,10,0
2022-01-08,S005,P0013,39,54,60.39,5,0
2022-01-08,S005,P0014,96,111,168.39,10,1
2022-01-08,S005,P0015,80,76,39.55,15,1
2022-01-08,S005,P0016,79,107,34.5,10,1
2022-01-08,S005,P0017,111,126,37.39,10,0
2022-01-08,S005,P0018,55,84,19.9,10,1
2022-01-08,S005,P0019,72,60,118.86,10,0
2022-01-08,S005,P0020,129,110,30.72,10,0
2022-01-09,S001,P0001,57,87,62.76,10,0
2022-01-09,S001,P0002,134,183,80.13,5,0
2022-01-09,S001,P0003,165,157,66.41,5,0
2022-01-09,S001,P0004,82,124,112.58,5,0
2022-01-09,S001,P0005,88,99,56.42,5,0
2022-01-09,S001,P0006,113,132,43.73,10,0
2022-01-09,S001,P0007,65,84,21.29,10,0
2022-01-09,S001,P0008,87,81,38.58,10,0
2022-01-09,S001,P0009,117,133,95.45,5,0
2022-01-09,S001,P0010,101,107,121.82,15,1
2022-01-09,S001,P0011,130,110,173.38,10,0
2022-01-09,S001,P0012,84,131,86.89,10,0
2022-01-09,S001,P0013,100,105,30.92,10,0
2022-01-09,S001,P0014,178,168,94.42,0,0
2022-01-09,S001,P0015,65,95,16.07,5,0
2022-01-09,S001,P0016,131,163,42.45,10,0
2022-01-09,S001,P0017,70,95,17.97,25,1
2022-01-09,S001,P0018,81,101,58.15,10,0
2022-01-09,S001,P0019,44,68,110.34,0,0
2022-01-09,S001,P0020,217,186,131.7,25,1
2022-01-09,S002,P0001,85,97,72.8,10,0
2022-01-09,S002,P0002,98,99,35.31,0,0
2022-01-09,S002,P0003,75,124,83.67,5,0
2022-01-09,S002,P0004,83,75,37.02,5,0
2022-01-09,S002,P0005,60,86,89.65,5,0
2022-01-09,S002,P0006,136,149,81.45,0,0
2022-01-09,S002,P0007,0,142,29.68,10,0
2022-01-09,S002,P0008,81,99,27.27,0,0
2022-01-09,S002,P0009,91,140,71.1,0,0
2022-01-09,S002,P0010,129,219,99.51,20,1
2022-01-09,S002,P0011,91,114,95.2,5,0
2022-01-09,S002,P0012,79,98,69.5,0,0
2022-01-09,S002,P0013,118,114,22.14,10,0
2022-01-09,S002,P0014,70,77,111.09,10,0
2022-01-09,S002,P0015,109,95,68.62,0,0
2022-01-09,S002,P0016,86,119,95.73,0,0
2022-01-09,S002,P0017,111,183,21.43,25,1
2022-01-09,S002,P0018,81,70,25.49,5,0
2022-01-09,S002,P0019,85,99,88.51,0,0
2022-01-09,S002,P0020,104,162,143.21,20,1
2022-01-09,S003,P0001,109,113,16.03,10,0
2022-01-09,S003,P0002,91,147,65.38,0,0
2022-01-09,S003,P0003,96,155,113.16,0,0
2022-01-09,S003,P0004,108,90,20.27,10,0
2022-01-09,S003,P0005,63,72,20.94,5,0
2022-01-09,S003,P0006,86,96,35.45,10,0
2022-01-09,S003,P0007,123,185,18.9,10,0
2022-01-09,S003,P0008,104,114,122.87,0,0
2022-01-09,S003,P0009,136,157,64.71,5,0
2022-01-09,S003,P0010,151,134,41.46,10,1
2022-01-09,S003,P0011,52,70,102.05,10,0
2022-01-09,S003,P0012,72,89,93.38,10,0
2022-01-09,S003,P0013,118,121,74.17,10,0
2022-01-09,S003,P0014,114,119,96.55,5,0
2022-01-09,S003,P0015,56,67,79.36,10,0
2022-01-09,S003,P0016,108,102,97.45,5,0
2022-01-09,S003,P0017,179,162,119.73,25,1
2022-01-09,S003,P0018,33,37,122.84,0,0
2022-01-09,S003,P0019,72,95,51.98,5,0
2022-01-09,S003,P0020,222,263,98.38,15,1
2022-01-09,S004,P0001,126,186,14.34,5,0
2022-01-09,S004,P0002,144,127,22.25,0,0
2022-01-09,S004,P0003,63,76,140.32,5,0
2022-01-09,S004,P0004,95,88,49.28,10,0
2022-01-09,S004,P0005,68,98,66.25,10,0
2022-01-09,S004,P0006,58,139,41.55,0,0
2022-01-09,S004,P0007,119,100,27.5,5,0
2022-01-09,S004,P0008,55,81,90.81,10,0
2022-01-09,S004,P0009,84,113,128.66,0,0
2022-01-09,S004,P0010,99,116,21.73,25,1
2022-01-09,S004,P0011,88,100,57.43,10,0
2022-01-09,S004,P0012,109,125,114.07,10,0
2022-01-09,S004,P0013,113,108,19.09,10,0
2022-01-09,S004,P0014,45,62,160.04,5,0
2022-01-09,S004,P0015,63,69,99.97,0,0
2022-01-09,S004,P0016,30,45,100.04,10,0
2022-01-09,S004,P0017,174,214,122.29,10,1
2022-01-09,S004,P0018,81,85,158.72,10,0
2022-01-09,S004,P0019,109,143,62.54,10,0
2022-01-09,S004,P0020,67,85,102.05,25,1
2022-01-09,S005,P0001,77,79,11.26,5,0
2022-01-09,S005,P0002,95,87,38.29,10,0
2022-01-09,S005,P0003,81,104,28.09,10,0
2022-01-09,S005,P0004,125,105,8.3,0,0
2022-01-09,S005,P0005,107,123,15.91,10,0
2022-01-09,S005,P0006,134,117,66.61,0,0
2022-01-09,S005,P0007,67,65,77.16,0,0
2022-01-09,S005,P0008,38,47,47.04,10,0
2022-01-09,S005,P0009,81,127,104.96,5,0
2022-01-09,S005,P0010,233,207,73.1,10,1
2022-01-09,S005,P0011,88,89,82.88,0,0
2022-01-09,S005,P0012,40,34,110.49,0,0
2022-01-09,S005,P0013,110,108,76.82,5,0
2022-01-09,S005,P0014,98,86,181.82,0,0
2022-01-09,S005,P0015,93,96,47.25,10,0
2022-01-09,S005,P0016,74,102,35.87,5,0
2022-01-09,S005,P0017,117,114,37.94,10,1
2022-01-09,S005,P0018,105,129,21.83,10,0
2022-01-09,S005,P0019,30,42,110.82,10,0
2022-01-09,S005,P0020,104,248,34.99,25,1
2022-01-10,S001,P0001,88,99,68.99,5,0
2022-01-10,S001,P0002,192,175,74.31,10,1
2022-01-10,S001,P0003,109,140,59.9,10,0
2022-01-10,S001,P0004,32,31,84.98,0,0
2022-01-10,S001,P0005,142,142,61.16,10,0
2022-01-10,S001,P0006,51,67,39.24,0,0
2022-01-10,S001,P0007,166,152,26.19,15,1
2022-01-10,S001,P0008,51,138,43.59,15,1
2022-01-10,S001,P0009,180,175,107.23,5,0
2022-01-10,S001,P0010,60,68,125.13,5,0
2022-01-10,S001,P0011,89,90,171.1,0,0
2022-01-10,S001,P0012,108,154,92.85,10,0
2022-01-10,S001,P0013,98,110,33.19,5,0
2022-01-10,S001,P0014,107,105,67.09,10,0
2022-01-10,S001,P0015,74,115,15.42,10,0
2022-01-10,S001,P0016,75,89,35.68,10,0
2022-01-10,S001,P0017,85,90,20.01,15,1
2022-01-10,S001,P0018,148,259,88.17,10,1
2022-01-10,S001,P0019,53,56,100.04,5,0
2022-01-10,S001,P0020,22,21,72.13,25,1
2022-01-10,S002,P0001,147,140,92.41,5,0
2022-01-10,S002,P0002,61,88,27.48,15,1
2022-01-10,S002,P0003,110,130,89.45,5,0
2022-01-10,S002,P0004,84,80,37.68,5,0
2022-01-10,S002,P0005,94,122,106.04,0,0
2022-01-10,S002,P0006,116,125,64.91,10,0
2022-01-10,S002,P0007,161,143,31.33,10,1
2022-01-10,S002,P0008,114,127,25.46,10,1
2022-01-10,S002,P0009,59,89,60.43,0,0
2022-01-10,S002,P0010,182,181,101.82,10,0
2022-01-10,S002,P0011,65,90,87.8,10,0
2022-01-10,S002,P0012,126,149,76.85,10,0
2022-01-10,S002,P0013,96,118,22.43,10,0
2022-01-10,S002,P0014,80,117,126.79,10,0
2022-01-10,S002,P0015,65,84,65.99,0,0
2022-01-10,S002,P0016,140,136,95.41,10,0
2022-01-10,S002,P0017,103,131,18.81,20,1
2022-01-10,S002,P0018,110,138,23.86,25,1
2022-01-10,S002,P0019,111,111,87.49,5,0
2022-01-10,S002,P0020,86,98,112.29,20,1
2022-01-10,S003,P0001,96,113,16.94,5,0
2022-01-10,S003,P0002,183,220,63.2,20,1
2022-01-10,S003,P0003,66,91,83.72,10,0
2022-01-10,S003,P0004,49,64,19.53,5,0
2022-01-10,S003,P0005,43,69,18.63,10,0
2022-01-10,S003,P0006,92,78,35.1,10,0
2022-01-10,S003,P0007,108,149,15.05,25,1
2022-01-10,S003,P0008,85,106,107.02,15,1
2022-01-10,S003,P0009,106,132,54.33,10,0
2022-01-10,S003,P0010,97,145,47.61,0,0
2022-01-10,S003,P0011,94,140,149.55,0,0
2022-01-10,S003,P0012,43,48,80.32,10,0
2022-01-10,S003,P0013,161,152,81.49,5,0
2022-01-10,S003,P0014,127,128,104.46,0,0
2022-01-10,S003,P0015,138,125,96.09,10,0
2022-01-10,S003,P0016,128,131,106.66,5,0
2022-01-10,S003,P0017,83,105,113.54,20,1
2022-01-10,S003,P0018,39,63,122.41,10,1
2022-01-10,S003,P0019,88,98,55.22,0,0
2022-01-10,S003,P0020,168,271,93.11,25,1
2022-01-10,S004,P0001,138,142,12.72,0,0
2022-01-10,S004,P0002,152,174,21.6,15,1
2022-01-10,S004,P0003,62,84,136.67,10,0
2022-01-10,S004,P0004,41,62,47.32,0,0
2022-01-10,S004,P0005,74,96,73.22,0,0
2022-01-10,S004,P0006,63,71,35.07,0,0
2022-01-10,S004,P0007,53,44,20.07,15,1
2022-01-10,S004,P0008,126,122,103.15,15,1
2022-01-10,S004,P0009,170,146,135.11,0,0
2022-01-10,S004,P0010,42,68,22.11,10,0
2022-01-10,S004,P0011,56,82,54.14,5,0
2022-01-10,S004,P0012,66,75,96.77,10,0
2022-01-10,S004,P0013,173,164,22.51,10,0
2022-01-10,S004,P0014,51,69,164.16,5,0
2022-01-10,S004,P0015,83,95,104.1,0,0
2022-01-10,S004,P0016,62,75,124.42,0,0
2022-01-10,S004,P0017,76,116,83.44,20,1
2022-01-10,S004,P0018,106,92,128.85,25,1
2022-01-10,S004,P0019,96,136,64.64,10,0
2022-01-10,S004,P0020,69,65,113.2,15,1
2022-01-10,S005,P0001,131,114,12.03,5,0
2022-01-10,S005,P0002,130,189,45.9,20,1
2022-01-10,S005,P0003,155,133,32.4,5,0
2022-01-10,S005,P0004,61,92,7.55,5,0
2022-01-10,S005,P0005,78,70,13.34,10,0
2022-01-10,S005,P0006,55,89,57.85,0,0
2022-01-10,S005,P0007,111,152,87.12,10,1
2022-01-10,S005,P0008,146,133,63.14,10,1
2022-01-10,S005,P0009,126,174,119.96,5,0
2022-01-10,S005,P0010,87,136,70.78,0,0
2022-01-10,S005,P0011,45,50,68.44,5,0
2022-01-10,S005,P0012,93,107,151.97,0,0
2022-01-10,S005,P0013,94,137,79.93,5,0
2022-01-10,S005,P0014,72,81,160.8,5,0
2022-01-10,S005,P0015,137,137,53.55,10,0
2022-01-10,S005,P0016,86,92,31.25,10,0
2022-01-10,S005,P0017,118,149,42.06,10,1
2022-01-10,S005,P0018,116,135,22.21,10,1
2022-01-10,S005,P0019,97,95,141.81,10,0
2022-01-10,S005,P0020,197,179,31.28,25,1
2022-01-11,S001,P0001,112,103,73.71,0,0
2022-01-11,S001,P0002,51,172,73.44,15,1
2022-01-11,S001,P0003,89,123,56.98,10,0
2022-01-11,S001,P0004,49,69,98.78,5,0
2022-01-11,S001,P0005,80,103,53.96,15,1
2022-01-11,S001,P0006,85,72,35.91,10,1
2022-01-11,S001,P0007,133,164,27.21,10,0
2022-01-11,S001,P0008,86,95,47.22,0,0
2022-01-11,S001,P0009,174,168,105.27,5,0
2022-01-11,S001,P0010,82,109,144.24,0,0
2022-01-11,S001,P0011,69,61,146.6,5,0
2022-01-11,S001,P0012,136,134,87.87,10,1
2022-01-11,S001,P0013,84,95,31.51,10,0
2022-01-11,S001,P0014,99,122,58.9,25,1
2022-01-11,S001,P0015,100,126,14.0,25,1
2022-01-11,S001,P0016,85,108,37.94,10,1
2022-01-11,S001,P0017,88,97,21.69,10,0
2022-01-11,S001,P0018,49,55,49.44,10,0
2022-01-11,S001,P0019,18,22,87.02,5,0
2022-01-11,S001,P0020,101,156,130.72,15,1
2022-01-11,S002,P0001,93,138,82.63,10,0
2022-01-11,S002,P0002,83,69,27.21,10,1
2022-01-11,S002,P0003,58,69,73.23,0,0
2022-01-11,S002,P0004,48,70,38.32,5,0
2022-01-11,S002,P0005,108,133,83.53,20,1
2022-01-11,S002,P0006,171,208,76.07,20,1
2022-01-11,S002,P0007,111,142,32.95,5,0
2022-01-11,S002,P0008,137,161,31.15,5,0
2022-01-11,S002,P0009,143,194,82.18,5,0
2022-01-11,S002,P0010,142,150,93.68,10,0
2022-01-11,S002,P0011,93,155,107.39,10,0
2022-01-11,S002,P0012,87,87,59.97,15,1
2022-01-11,S002,P0013,85,106,22.76,5,0
2022-01-11,S002,P0014,203,229,142.46,25,1
2022-01-11,S002,P0015,178,168,67.32,25,1
2022-01-11,S002,P0016,217,196,88.81,25,1
2022-01-11,S002,P0017,156,140,22.94,5,0
2022-01-11,S002,P0018,46,76,24.77,5,0
2022-01-11,S002,P0019,75,93,91.42,0,0
2022-01-11,S002,P0020,166,144,136.37,20,1
2022-01-11,S003,P0001,129,115,18.9,0,0
2022-01-11,S003,P0002,123,142,57.99,10,1
2022-01-11,S003,P0003,128,208,123.23,0,0
2022-01-11,S003,P0004,85,85,21.05,5,0
2022-01-11,S003,P0005,181,160,21.8,25,1
2022-01-11,S003,P0006,89,209,48.43,15,1
2022-01-11,S003,P0007,131,122,18.48,0,0
2022-01-11,S003,P0008,119,135,124.3,5,0
2022-01-11,S003,P0009,155,192,67.37,10,0
2022-01-11,S003,P0010,134,119,41.89,5,0
2022-01-11,S003,P0011,123,142,150.34,0,0
2022-01-11,S003,P0012,83,73,88.54,10,1
2022-01-11,S003,P0013,102,101,66.12,10,0
2022-01-11,S003,P0014,144,172,100.61,15,1
2022-01-11,S003,P0015,158,196,122.99,10,1
2022-01-11,S003,P0016,94,195,100.18,25,1
2022-01-11,S003,P0017,58,79,117.21,10,0
2022-01-11,S003,P0018,86,111,144.77,5,0
2022-01-11,S003,P0019,57,69,47.35,5,0
2022-01-11,S003,P0020,68,94,58.39,25,1
2022-01-11,S004,P0001,215,190,14.47,0,0
2022-01-11,S004,P0002,0,182,23.33,10,1
2022-01-11,S004,P0003,46,76,126.58,10,0
2022-01-11,S004,P0004,23,23,40.52,5,0
2022-01-11,S004,P0005,90,143,63.36,25,1
2022-01-11,S004,P0006,132,159,39.57,10,1
2022-01-11,S004,P0007,74,93,26.81,10,0
2022-01-11,S004,P0008,57,64,90.25,5,0
2022-01-11,S004,P0009,117,146,135.07,0,0
2022-01-11,S004,P0010,100,106,24.01,10,0
2022-01-11,S004,P0011,122,118,60.76,10,0
2022-01-11,S004,P0012,46,63,91.92,15,1
2022-01-11,S004,P0013,48,69,17.59,10,0
