Date,Store ID,Product ID,Inventory Level,Units Ordered,Competitor Pricing
2022-01-07,S002,P0014,357,76,38.08
2022-01-07,S002,P0015,288,174,77.91
2022-01-07,S002,P0016,212,128,42.88
2022-01-07,S002,P0017,103,157,81.89
2022-01-07,S002,P0018,222,160,76.47
2022-01-07,S002,P0019,144,148,14.77
2022-01-07,S002,P0020,90,103,59.68
2022-01-07,S003,P0001,388,187,62.1
2022-01-07,S003,P0002,427,148,81.19
2022-01-07,S003,P0003,92,87,90.12
2022-01-07,S003,P0004,121,198,40.45
2022-01-07,S003,P0005,340,113,86.47
2022-01-07,S003,P0006,187,161,71.36
2022-01-07,S003,P0007,177,169,41.65
2022-01-07,S003,P0008,172,176,14.52
2022-01-07,S003,P0009,113,72,28.48
2022-01-07,S003,P0010,74,35,66.47
2022-01-07,S003,P0011,391,37,36.38
2022-01-07,S003,P0012,158,197,16.76
2022-01-07,S003,P0013,244,158,16.55
2022-01-07,S003,P0014,135,72,83.32
2022-01-07,S003,P0015,270,71,82.41
2022-01-07,S003,P0016,240,189,16.83
2022-01-07,S003,P0017,437,109,34.61
2022-01-07,S003,P0018,394,35,76.87
2022-01-07,S003,P0019,317,154,75.71
2022-01-07,S003,P0020,268,98,91.56
2022-01-07,S004,P0001,164,190,93.9
2022-01-07,S004,P0002,61,172,80.4
2022-01-07,S004,P0003,81,166,58.96
2022-01-07,S004,P0004,146,157,43.14
2022-01-07,S004,P0005,117,107,82.67
2022-01-07,S004,P0006,453,61,60.54
2022-01-07,S004,P0007,182,194,40.77
2022-01-07,S004,P0008,231,186,28.73
2022-01-07,S004,P0009,442,97,45.31
2022-01-07,S004,P0010,126,87,49.85
2022-01-07,S004,P0011,88,106,82.31
2022-01-07,S004,P0012,113,133,86.66
2022-01-07,S004,P0013,371,58,86.76
2022-01-07,S004,P0014,242,75,64.27
2022-01-07,S004,P0015,495,58,102.21
2022-01-07,S004,P0016,323,173,83.05
2022-01-07,S004,P0017,53,84,95.74
2022-01-07,S004,P0018,94,132,68.05
2022-01-07,S004,P0019,183,112,81.9
2022-01-07,S004,P0020,296,123,93.94
2022-01-07,S005,P0001,227,77,44.0
2022-01-07,S005,P0002,406,38,69.36
2022-01-07,S005,P0003,342,26,30.62
2022-01-07,S005,P0004,125,149,86.87
2022-01-07,S005,P0005,140,130,58.4
2022-01-07,S005,P0006,370,135,49.55
2022-01-07,S005,P0007,441,68,72.96
2022-01-07,S005,P0008,498,125,99.22
2022-01-07,S005,P0009,213,122,24.02
2022-01-07,S005,P0010,260,151,58.08
2022-01-07,S005,P0011,453,31,78.29
2022-01-07,S005,P0012,454,35,55.96
2022-01-07,S005,P0013,129,177,44.19
2022-01-07,S005,P0014,272,134,58.4
2022-01-07,S005,P0015,206,141,60.01
2022-01-07,S005,P0016,170,168,41.87
2022-01-07,S005,P0017,453,65,82.58
2022-01-07,S005,P0018,159,41,49.14
2022-01-07,S005,P0019,60,155,33.88
2022-01-07,S005,P0020,248,28,42.42
2022-01-08,S001,P0001,231,119,63.82
2022-01-08,S001,P0002,55,34,73.33
2022-01-08,S001,P0003,338,90,35.41
2022-01-08,S001,P0004,420,141,40.25
2022-01-08,S001,P0005,355,177,16.33
2022-01-08,S001,P0006,104,26,50.16
2022-01-08,S001,P0007,264,145,16.04
2022-01-08,S001,P0008,215,97,12.21
2022-01-08,S001,P0009,375,64,24.44
2022-01-08,S001,P0010,253,45,65.01
2022-01-08,S001,P0011,357,117,25.81
2022-01-08,S001,P0012,264,71,79.7
2022-01-08,S001,P0013,332,66,75.03
2022-01-08,S001,P0014,290,158,53.24
2022-01-08,S001,P0015,368,66,13.59
2022-01-08,S001,P0016,361,99,37.04
2022-01-08,S001,P0017,467,106,40.43
2022-01-08,S001,P0018,296,71,76.69
2022-01-08,S001,P0019,440,69,11.92
2022-01-08,S001,P0020,348,126,68.33
2022-01-08,S002,P0001,349,198,87.58
2022-01-08,S002,P0002,384,71,94.65
2022-01-08,S002,P0003,369,132,78.99
2022-01-08,S002,P0004,414,93,42.35
2022-01-08,S002,P0005,314,130,32.6
2022-01-08,S002,P0006,300,149,51.75
2022-01-08,S002,P0007,208,172,76.4
2022-01-08,S002,P0008,405,65,71.97
2022-01-08,S002,P0009,371,113,73.06
2022-01-08,S002,P0010,57,71,91.56
2022-01-08,S002,P0011,64,79,88.55
2022-01-08,S002,P0012,294,186,30.77
2022-01-08,S002,P0013,348,70,95.44
2022-01-08,S002,P0014,210,85,73.73
2022-01-08,S002,P0015,339,147,70.08
2022-01-08,S002,P0016,125,24,19.87
2022-01-08,S002,P0017,160,56,86.01
2022-01-08,S002,P0018,471,36,93.15
2022-01-08,S002,P0019,411,72,18.88
2022-01-08,S002,P0020,314,67,87.28
2022-01-08,S003,P0001,370,56,68.04
2022-01-08,S003,P0002,327,31,72.17
2022-01-08,S003,P0003,216,44,45.15
2022-01-08,S003,P0004,435,26,25.93
2022-01-08,S003,P0005,477,67,69.74
2022-01-08,S003,P0006,363,163,79.56
2022-01-08,S003,P0007,418,30,69.12
2022-01-08,S003,P0008,496,56,20.0
2022-01-08,S003,P0009,176,21,88.15
2022-01-08,S003,P0010,84,63,92.13
2022-01-08,S003,P0011,482,68,73.2
2022-01-08,S003,P0012,55,46,17.96
2022-01-08,S003,P0013,303,29,85.3
2022-01-08,S003,P0014,364,28,24.85
2022-01-08,S003,P0015,233,145,102.16
2022-01-08,S003,P0016,81,69,28.85
2022-01-08,S003,P0017,93,46,18.44
2022-01-08,S003,P0018,117,159,51.64
2022-01-08,S003,P0019,109,132,25.4
2022-01-08,S003,P0020,156,47,19.42
2022-01-08,S004,P0001,62,131,25.11
2022-01-08,S004,P0002,74,48,85.58
2022-01-08,S004,P0003,280,21,20.86
2022-01-08,S004,P0004,470,191,93.03
2022-01-08,S004,P0005,183,90,16.1
2022-01-08,S004,P0006,109,58,20.26
2022-01-08,S004,P0007,152,105,55.52
2022-01-08,S004,P0008,203,51,39.59
2022-01-08,S004,P0009,102,177,62.4
2022-01-08,S004,P0010,393,187,14.74
2022-01-08,S004,P0011,317,48,36.91
2022-01-08,S004,P0012,163,194,97.22
2022-01-08,S004,P0013,386,162,24.22
2022-01-08,S004,P0014,311,168,54.91
2022-01-08,S004,P0015,338,145,24.3
2022-01-08,S004,P0016,329,56,79.28
2022-01-08,S004,P0017,111,85,91.43
2022-01-08,S004,P0018,190,37,69.04
2022-01-08,S004,P0019,353,174,23.14
2022-01-08,S004,P0020,176,21,25.88
2022-01-08,S005,P0001,107,189,18.82
2022-01-08,S005,P0002,196,35,45.55
2022-01-08,S005,P0003,341,23,62.64
2022-01-08,S005,P0004,401,25,60.38
2022-01-08,S005,P0005,459,35,11.86
2022-01-08,S005,P0006,323,111,62.81
2022-01-08,S005,P0007,112,177,45.41
2022-01-08,S005,P0008,297,96,69.22
2022-01-08,S005,P0009,489,81,18.34
2022-01-08,S005,P0010,254,57,74.51
2022-01-08,S005,P0011,137,159,54.08
2022-01-08,S005,P0012,314,78,39.42
2022-01-08,S005,P0013,365,86,91.51
2022-01-08,S005,P0014,177,37,72.3
2022-01-08,S005,P0015,307,20,92.66
2022-01-08,S005,P0016,101,162,18.2
2022-01-08,S005,P0017,377,49,61.93
2022-01-08,S005,P0018,448,199,89.6
2022-01-08,S005,P0019,135,195,46.54
2022-01-08,S005,P0020,383,44,21.93
2022-01-09,S001,P0001,373,178,38.68
2022-01-09,S001,P0002,142,67,95.03
2022-01-09,S001,P0003,153,107,19.14
2022-01-09,S001,P0004,410,188,65.03
2022-01-09,S001,P0005,471,32,86.48
2022-01-09,S001,P0006,199,174,54.92
2022-01-09,S001,P0007,81,177,37.95
2022-01-09,S001,P0008,247,80,84.92
2022-01-09,S001,P0009,285,46,78.51
2022-01-09,S001,P0010,97,148,65.21
2022-01-09,S001,P0011,361,28,50.67
2022-01-09,S001,P0012,94,101,13.91
2022-01-09,S001,P0013,219,142,44.08
2022-01-09,S001,P0014,194,63,79.19
2022-01-09,S001,P0015,424,108,45.62
2022-01-09,S001,P0016,458,52,49.14
2022-01-09,S001,P0017,487,98,90.65
2022-01-09,S001,P0018,363,107,50.29
2022-01-09,S001,P0019,317,78,33.91
2022-01-09,S001,P0020,351,33,7.6
2022-01-09,S002,P0001,361,102,82.14
2022-01-09,S002,P0002,93,101,95.9
2022-01-09,S002,P0003,204,179,57.36
2022-01-09,S002,P0004,240,177,63.81
2022-01-09,S002,P0005,478,102,98.8
2022-01-09,S002,P0006,170,151,90.08
2022-01-09,S002,P0007,332,66,91.21
2022-01-09,S002,P0008,116,152,84.71
2022-01-09,S002,P0009,306,166,71.11
2022-01-09,S002,P0010,376,59,7.69
2022-01-09,S002,P0011,450,155,88.3
2022-01-09,S002,P0012,201,141,49.5
2022-01-09,S002,P0013,344,81,26.46
2022-01-09,S002,P0014,330,101,24.43
2022-01-09,S002,P0015,443,162,69.87
2022-01-09,S002,P0016,219,114,54.51
2022-01-09,S002,P0017,100,99,46.12
2022-01-09,S002,P0018,96,63,45.36
2022-01-09,S002,P0019,491,68,20.13
2022-01-09,S002,P0020,421,48,95.92
2022-01-09,S003,P0001,139,66,89.23
2022-01-09,S003,P0002,363,95,48.52
2022-01-09,S003,P0003,159,47,69.07
2022-01-09,S003,P0004,252,150,35.29
2022-01-09,S003,P0005,418,143,58.63
2022-01-09,S003,P0006,248,138,80.8
2022-01-09,S003,P0007,440,49,49.43
2022-01-09,S003,P0008,267,134,25.27
2022-01-09,S003,P0009,427,128,36.09
2022-01-09,S003,P0010,60,65,82.49
2022-01-09,S003,P0011,421,99,87.16
2022-01-09,S003,P0012,398,149,81.37
2022-01-09,S003,P0013,223,35,22.02
2022-01-09,S003,P0014,495,146,86.23
2022-01-09,S003,P0015,90,92,18.07
2022-01-09,S003,P0016,227,77,60.96
2022-01-09,S003,P0017,488,171,24.53
2022-01-09,S003,P0018,260,33,37.14
2022-01-09,S003,P0019,419,124,32.84
2022-01-09,S003,P0020,486,190,86.47
2022-01-09,S004,P0001,391,163,79.01
2022-01-09,S004,P0002,211,131,101.18
2022-01-09,S004,P0003,306,54,94.46
2022-01-09,S004,P0004,311,88,54.96
2022-01-09,S004,P0005,387,128,96.74
2022-01-09,S004,P0006,120,111,64.54
2022-01-09,S004,P0007,393,104,57.58
2022-01-09,S004,P0008,310,51,41.37
2022-01-09,S004,P0009,436,194,87.46
2022-01-09,S004,P0010,356,165,77.37
2022-01-09,S004,P0011,203,75,31.76
2022-01-09,S004,P0012,259,171,52.61
2022-01-09,S004,P0013,192,151,38.42
2022-01-09,S004,P0014,470,79,26.24
2022-01-09,S004,P0015,173,150,89.88
2022-01-09,S004,P0016,218,134,44.57
2022-01-09,S004,P0017,241,75,79.83
2022-01-09,S004,P0018,416,197,15.6
2022-01-09,S004,P0019,313,143,92.02
2022-01-09,S004,P0020,249,139,59.95
2022-01-09,S005,P0001,412,114,94.16
2022-01-09,S005,P0002,359,97,75.44
2022-01-09,S005,P0003,107,192,11.35
2022-01-09,S005,P0004,175,133,25.34
2022-01-09,S005,P0005,267,67,85.86
2022-01-09,S005,P0006,266,27,52.57
2022-01-09,S005,P0007,463,53,43.5
2022-01-09,S005,P0008,131,94,44.85
2022-01-09,S005,P0009,249,176,87.53
2022-01-09,S005,P0010,225,56,92.16
2022-01-09,S005,P0011,418,109,53.24
2022-01-09,S005,P0012,156,113,95.95
2022-01-09,S005,P0013,278,65,44.33
2022-01-09,S005,P0014,486,171,51.67
2022-01-09,S005,P0015,80,186,11.15
2022-01-09,S005,P0016,282,166,46.88
2022-01-09,S005,P0017,412,27,48.42
2022-01-09,S005,P0018,281,148,81.85
2022-01-09,S005,P0019,274,91,29.39
2022-01-09,S005,P0020,445,147,14.58
2022-01-10,S001,P0001,327,132,34.71
2022-01-10,S001,P0002,222,121,41.89
2022-01-10,S001,P0003,120,177,24.21
2022-01-10,S001,P0004,147,124,76.45
2022-01-10,S001,P0005,120,108,19.08
2022-01-10,S001,P0006,346,57,25.22
2022-01-10,S001,P0007,481,113,82.9
2022-01-10,S001,P0008,318,189,47.4
2022-01-10,S001,P0009,170,162,42.57
2022-01-10,S001,P0010,324,82,60.13
2022-01-10,S001,P0011,393,146,12.33
2022-01-10,S001,P0012,444,158,19.04
2022-01-10,S001,P0013,495,188,83.44
2022-01-10,S001,P0014,282,139,22.85
2022-01-10,S001,P0015,413,66,56.78
2022-01-10,S001,P0016,230,44,53.34
2022-01-10,S001,P0017,301,191,80.87
2022-01-10,S001,P0018,263,59,83.82
2022-01-10,S001,P0019,100,50,50.75
2022-01-10,S001,P0020,343,96,23.61
2022-01-10,S002,P0001,117,158,29.67
2022-01-10,S002,P0002,114,191,32.2
2022-01-10,S002,P0003,127,181,50.07
2022-01-10,S002,P0004,141,122,34.54
2022-01-10,S002,P0005,280,166,7.89
2022-01-10,S002,P0006,341,145,66.62
2022-01-10,S002,P0007,229,50,45.8
2022-01-10,S002,P0008,248,82,28.34
2022-01-10,S002,P0009,335,157,91.32
2022-01-10,S002,P0010,416,197,60.96
2022-01-10,S002,P0011,481,122,55.94
2022-01-10,S002,P0012,170,77,34.5
2022-01-10,S002,P0013,213,46,26.83
2022-01-10,S002,P0014,293,25,51.54
2022-01-10,S002,P0015,350,81,34.23
2022-01-10,S002,P0016,355,149,46.57
2022-01-10,S002,P0017,373,85,89.07
2022-01-10,S002,P0018,292,129,29.87
2022-01-10,S002,P0019,447,52,85.3
2022-01-10,S002,P0020,287,151,92.6
2022-01-10,S003,P0001,126,61,24.33
2022-01-10,S003,P0002,85,68,37.97
2022-01-10,S003,P0003,84,195,66.45
2022-01-10,S003,P0004,209,54,92.82
2022-01-10,S003,P0005,260,190,19.76
2022-01-10,S003,P0006,134,159,73.15
2022-01-10,S003,P0007,421,45,27.82
2022-01-10,S003,P0008,318,57,96.95
2022-01-10,S003,P0009,342,169,22.9
2022-01-10,S003,P0010,217,176,39.36
2022-01-10,S003,P0011,459,23,74.7
2022-01-10,S003,P0012,456,35,50.18
2022-01-10,S003,P0013,436,123,83.78
2022-01-10,S003,P0014,274,117,64.97
2022-01-10,S003,P0015,450,142,14.0
2022-01-10,S003,P0016,166,83,78.92
2022-01-10,S003,P0017,174,37,67.99
2022-01-10,S003,P0018,413,98,42.36
2022-01-10,S003,P0019,408,20,93.62
2022-01-10,S003,P0020,257,198,71.86
2022-01-10,S004,P0001,310,145,17.27
2022-01-10,S004,P0002,248,82,98.28
2022-01-10,S004,P0003,161,53,82.52
2022-01-10,S004,P0004,94,173,43.46
2022-01-10,S004,P0005,80,80,100.43
2022-01-10,S004,P0006,130,94,28.37
2022-01-10,S004,P0007,299,87,70.42
2022-01-10,S004,P0008,390,68,71.8
2022-01-10,S004,P0009,62,24,49.41
2022-01-10,S004,P0010,359,26,88.85
2022-01-10,S004,P0011,461,47,78.97
2022-01-10,S004,P0012,91,160,67.32
2022-01-10,S004,P0013,175,169,62.68
2022-01-10,S004,P0014,496,155,71.65
2022-01-10,S004,P0015,190,102,55.83
2022-01-10,S004,P0016,419,141,82.16
2022-01-10,S004,P0017,381,98,13.32
2022-01-10,S004,P0018,66,106,74.88
2022-01-10,S004,P0019,103,87,50.56
2022-01-10,S004,P0020,427,154,53.69
2022-01-10,S005,P0001,101,102,26.91
2022-01-10,S005,P0002,499,159,58.67
2022-01-10,S005,P0003,180,146,61.07
2022-01-10,S005,P0004,58,149,74.51
2022-01-10,S005,P0005,153,185,35.0
2022-01-10,S005,P0006,142,180,82.46
2022-01-10,S005,P0007,157,110,81.5
2022-01-10,S005,P0008,129,137,87.39
2022-01-10,S005,P0009,420,62,73.15
2022-01-10,S005,P0010,225,185,23.91
2022-01-10,S005,P0011,434,145,60.0
2022-01-10,S005,P0012,102,68,75.64
2022-01-10,S005,P0013,276,120,30.48
2022-01-10,S005,P0014,112,111,78.11
2022-01-10,S005,P0015,494,31,60.36
2022-01-10,S005,P0016,407,90,64.52
2022-01-10,S005,P0017,308,164,30.57
2022-01-10,S005,P0018,331,49,27.56
2022-01-10,S005,P0019,481,169,82.62
2022-01-10,S005,P0020,372,182,19.15
2022-01-11,S001,P0001,101,193,27.08
2022-01-11,S001,P0002,127,143,32.62
2022-01-11,S001,P0003,292,133,47.23
2022-01-11,S001,P0004,373,67,37.69
2022-01-11,S001,P0005,297,90,84.34
2022-01-11,S001,P0006,357,185,81.3
2022-01-11,S001,P0007,416,105,79.42
2022-01-11,S001,P0008,305,196,65.41
2022-01-11,S001,P0009,358,119,51.53
2022-01-11,S001,P0010,172,46,100.38
2022-01-11,S001,P0011,292,168,63.62
2022-01-11,S001,P0012,205,120,41.52
2022-01-11,S001,P0013,241,72,92.72
2022-01-11,S001,P0014,217,69,22.55
2022-01-11,S001,P0015,51,196,24.16
2022-01-11,S001,P0016,412,192,49.66
2022-01-11,S001,P0017,361,65,54.89
2022-01-11,S001,P0018,364,165,84.29
2022-01-11,S001,P0019,417,96,9.52
2022-01-11,S001,P0020,251,168,32.95
2022-01-11,S002,P0001,294,160,17.82
2022-01-11,S002,P0002,253,160,84.89
2022-01-11,S002,P0003,155,20,57.47
2022-01-11,S002,P0004,166,126,54.7
2022-01-11,S002,P0005,445,40,32.19
2022-01-11,S002,P0006,445,174,55.85
2022-01-11,S002,P0007,211,191,33.1
2022-01-11,S002,P0008,308,108,40.16
2022-01-11,S002,P0009,333,187,95.77
2022-01-11,S002,P0010,377,60,89.04
2022-01-11,S002,P0011,319,187,46.04
2022-01-11,S002,P0012,87,68,15.72
2022-01-11,S002,P0013,383,167,53.47
2022-01-11,S002,P0014,486,24,42.28
2022-01-11,S002,P0015,266,192,46.33
2022-01-11,S002,P0016,439,191,17.7
2022-01-11,S002,P0017,419,171,77.13
2022-01-11,S002,P0018,370,195,20.27
2022-01-11,S002,P0019,121,76,56.84
2022-01-11,S002,P0020,368,72,60.86
2022-01-11,S003,P0001,366,147,46.51
2022-01-11,S003,P0002,226,200,23.06
2022-01-11,S003,P0003,417,164,10.92
2022-01-11,S003,P0004,410,89,34.81
2022-01-11,S003,P0005,378,44,71.49
2022-01-11,S003,P0006,151,145,64.32
2022-01-11,S003,P0007,200,48,82.19
2022-01-11,S003,P0008,124,50,72.57
2022-01-11,S003,P0009,119,157,63.52
2022-01-11,S003,P0010,260,121,29.15
2022-01-11,S003,P0011,253,67,58.5
2022-01-11,S003,P0012,430,175,67.32
2022-01-11,S003,P0013,489,41,53.19
2022-01-11,S003,P0014,171,102,93.29
2022-01-11,S003,P0015,314,43,49.54
2022-01-11,S003,P0016,76,176,52.25
2022-01-11,S003,P0017,334,138,79.66
2022-01-11,S003,P0018,226,94,85.23
2022-01-11,S003,P0019,252,194,21.76
2022-01-11,S003,P0020,383,100,74.88
2022-01-11,S004,P0001,147,129,53.68
2022-01-11,S004,P0002,322,183,83.43
2022-01-11,S004,P0003,366,25,38.37
2022-01-11,S004,P0004,203,31,103.69
2022-01-11,S004,P0005,116,59,91.83
2022-01-11,S004,P0006,441,84,60.13
2022-01-11,S004,P0007,107,100,47.8
2022-01-11,S004,P0008,104,37,55.57
2022-01-11,S004,P0009,258,151,67.24
2022-01-11,S004,P0010,475,89,14.52
2022-01-11,S004,P0011,105,149,94.55
2022-01-11,S004,P0012,471,103,29.39
2022-01-11,S004,P0013,387,129,12.67
2022-01-11,S004,P0014,298,155,38.45
2022-01-11,S004,P0015,339,150,87.55
2022-01-11,S004,P0016,192,181,45.4
2022-01-11,S004,P0017,139,124,91.19
2022-01-11,S004,P0018,193,178,36.76
2022-01-11,S004,P0019,66,108,68.39
2022-01-11,S004,P0020,483,143,28.33
2022-01-11,S005,P0001,208,88,33.04
2022-01-11,S005,P0002,424,49,96.92
2022-01-11,S005,P0003,91,127,80.98
2022-01-11,S005,P0004,215,28,19.15
2022-01-11,S005,P0005,275,153,27.65
2022-01-11,S005,P0006,92,23,38.1
2022-01-11,S005,P0007,143,177,60.86
2022-01-11,S005,P0008,296,128,78.7
2022-01-11,S005,P0009,278,141,27.39
2022-01-11,S005,P0010,170,87,75.62
2022-01-11,S005,P0011,183,148,89.33
2022-01-11,S005,P0012,285,108,55.02
2022-01-11,S005,P0013,492,46,30.13
2022-01-11,S005,P0014,161,143,74.87
2022-01-11,S005,P0015,390,159,38.93
2022-01-11,S005,P0016,315,194,39.79
2022-01-11,S005,P0017,337,173,17.94
2022-01-11,S005,P0018,422,122,77.91
2022-01-11,S005,P0019,69,61,78.4
2022-01-11,S005,P0020,384,177,78.87
2022-01-12,S001,P0001,145,189,97.59
2022-01-12,S001,P0002,85,155,24.61
2022-01-12,S001,P0003,207,33,17.97
2022-01-12,S001,P0004,459,143,48.34
2022-01-12,S001,P0005,182,150,77.6
2022-01-12,S001,P0006,376,29,66.38
2022-01-12,S001,P0007,471,141,62.28
2022-01-12,S001,P0008,432,33,51.15
2022-01-12,S001,P0009,145,51,28.56
2022-01-12,S001,P0010,275,124,82.08
2022-01-12,S001,P0011,393,35,50.14
2022-01-12,S001,P0012,472,185,35.63
2022-01-12,S001,P0013,52,112,88.07
2022-01-12,S001,P0014,314,54,36.54
2022-01-12,S001,P0015,373,102,89.39
2022-01-12,S001,P0016,186,95,51.15
2022-01-12,S001,P0017,430,191,51.21
2022-01-12,S001,P0018,484,58,69.04
2022-01-12,S001,P0019,490,37,89.3
2022-01-12,S001,P0020,346,96,97.52
2022-01-12,S002,P0001,340,194,50.09
2022-01-12,S002,P0002,204,69,98.29
2022-01-12,S002,P0003,396,134,95.96
2022-01-12,S002,P0004,216,167,99.32
2022-01-12,S002,P0005,493,144,55.88
2022-01-12,S002,P0006,397,167,55.3
2022-01-12,S002,P0007,144,82,95.07
2022-01-12,S002,P0008,204,86,91.01
2022-01-12,S002,P0009,403,29,31.49
2022-01-12,S002,P0010,234,90,32.95
2022-01-12,S002,P0011,466,53,66.29
2022-01-12,S002,P0012,65,99,84.3
2022-01-12,S002,P0013,332,113,13.02
2022-01-12,S002,P0014,134,128,13.86
2022-01-12,S002,P0015,481,93,100.84
2022-01-12,S002,P0016,119,45,78.64
2022-01-12,S002,P0017,170,173,70.49
2022-01-12,S002,P0018,123,148,14.69
2022-01-12,S002,P0019,291,170,74.68
2022-01-12,S002,P0020,461,99,82.61
2022-01-12,S003,P0001,444,192,77.09
2022-01-12,S003,P0002,154,119,39.36
2022-01-12,S003,P0003,366,56,26.08
2022-01-12,S003,P0004,77,156,95.37
2022-01-12,S003,P0005,385,117,79.53
2022-01-12,S003,P0006,211,95,46.79
2022-01-12,S003,P0007,121,81,42.25
2022-01-12,S003,P0008,55,20,87.97
2022-01-12,S003,P0009,198,124,69.2
2022-01-12,S003,P0010,74,77,33.56
2022-01-12,S003,P0011,115,62,70.62
2022-01-12,S003,P0012,495,97,88.8
2022-01-12,S003,P0013,262,79,79.39
2022-01-12,S003,P0014,419,183,52.16
2022-01-12,S003,P0015,370,149,46.72
2022-01-12,S003,P0016,136,148,56.87
2022-01-12,S003,P0017,126,198,59.25
2022-01-12,S003,P0018,234,110,101.06
2022-01-12,S003,P0019,400,190,75.39
2022-01-12,S003,P0020,215,28,29.79
2022-01-12,S004,P0001,56,149,48.81
2022-01-12,S004,P0002,138,90,91.75
2022-01-12,S004,P0003,280,80,91.64
2022-01-12,S004,P0004,79,156,62.27
2022-01-12,S004,P0005,340,179,39.05
2022-01-12,S004,P0006,202,35,48.19
2022-01-12,S004,P0007,473,165,24.76
2022-01-12,S004,P0008,314,94,15.65
2022-01-12,S004,P0009,444,75,31.75
2022-01-12,S004,P0010,484,111,69.41
2022-01-12,S004,P0011,446,129,60.72
2022-01-12,S004,P0012,285,176,43.93
2022-01-12,S004,P0013,275,62,64.08
2022-01-12,S004,P0014,376,110,82.11
2022-01-12,S004,P0015,275,141,19.97
2022-01-12,S004,P0016,217,79,79.21
2022-01-12,S004,P0017,435,55,9.8
2022-01-12,S004,P0018,489,64,67.45
2022-01-12,S004,P0019,209,70,25.35
2022-01-12,S004,P0020,225,120,79.76
2022-01-12,S005,P0001,132,84,59.95
2022-01-12,S005,P0002,491,163,37.51
2022-01-12,S005,P0003,115,44,34.81
2022-01-12,S005,P0004,229,63,23.64
2022-01-12,S005,P0005,237,175,57.72
2022-01-12,S005,P0006,412,34,30.36
2022-01-12,S005,P0007,388,139,67.61
2022-01-12,S005,P0008,415,36,65.98
2022-01-12,S005,P0009,183,127,69.69
2022-01-12,S005,P0010,259,163,72.17
2022-01-12,S005,P0011,198,21,52.58
2022-01-12,S005,P0012,170,55,36.9
2022-01-12,S005,P0013,386,54,89.17
2022-01-12,S005,P0014,345,26,45.48
2022-01-12,S005,P0015,78,102,82.19
2022-01-12,S005,P0016,79,190,15.08
2022-01-12,S005,P0017,394,113,90.24
2022-01-12,S005,P0018,99,172,12.84
2022-01-12,S005,P0019,279,21,30.33
2022-01-12,S005,P0020,250,141,29.0
2022-01-13,S001,P0001,110,190,21.79
2022-01-13,S001,P0002,465,157,83.15
2022-01-13,S001,P0003,50,101,66.84
2022-01-13,S001,P0004,229,178,59.74
2022-01-13,S001,P0005,490,44,33.73
2022-01-13,S001,P0006,279,94,8.63
2022-01-13,S001,P0007,408,35,79.53
2022-01-13,S001,P0008,134,164,18.17
2022-01-13,S001,P0009,292,145,99.92
2022-01-13,S001,P0010,264,52,75.75
2022-01-13,S001,P0011,185,27,40.99
2022-01-13,S001,P0012,144,129,31.73
2022-01-13,S001,P0013,158,163,64.65
2022-01-13,S001,P0014,79,158,100.59
2022-01-13,S001,P0015,235,173,45.39
2022-01-13,S001,P0016,91,126,33.47
2022-01-13,S001,P0017,72,138,17.44
2022-01-13,S001,P0018,348,138,21.01
2022-01-13,S001,P0019,236,100,47.27
2022-01-13,S001,P0020,271,131,88.24
2022-01-13,S002,P0001,469,100,43.79
2022-01-13,S002,P0002,493,162,18.91
2022-01-13,S002,P0003,157,133,6.85
2022-01-13,S002,P0004,417,199,53.22
2022-01-13,S002,P0005,195,110,14.88
2022-01-13,S002,P0006,361,132,39.7
2022-01-13,S002,P0007,256,82,41.31
2022-01-13,S002,P0008,99,106,93.68
2022-01-13,S002,P0009,442,168,64.74
2022-01-13,S002,P0010,120,20,53.67
2022-01-13,S002,P0011,281,174,45.86
2022-01-13,S002,P0012,285,197,50.97
2022-01-13,S002,P0013,288,65,29.48
2022-01-13,S002,P0014,142,42,93.37
2022-01-13,S002,P0015,287,155,48.36
2022-01-13,S002,P0016,90,99,75.1
2022-01-13,S002,P0017,231,151,19.33
2022-01-13,S002,P0018,100,23,76.24
2022-01-13,S002,P0019,409,25,46.69
2022-01-13,S002,P0020,297,170,79.62
2022-01-13,S003,P0001,218,108,82.45
2022-01-13,S003,P0002,83,99,87.75
2022-01-13,S003,P0003,111,77,42.66
2022-01-13,S003,P0004,113,130,79.22
2022-01-13,S003,P0005,278,116,79.33
2022-01-13,S003,P0006,119,124,70.71
2022-01-13,S003,P0007,299,141,25.62
2022-01-13,S003,P0008,438,184,52.94
2022-01-13,S003,P0009,78,188,52.99
2022-01-13,S003,P0010,318,109,95.05
2022-01-13,S003,P0011,125,85,88.3
2022-01-13,S003,P0012,72,111,60.03
2022-01-13,S003,P0013,78,114,25.59
2022-01-13,S003,P0014,472,48,85.43
2022-01-13,S003,P0015,362,149,51.83
2022-01-13,S003,P0016,494,179,87.37
2022-01-13,S003,P0017,319,83,39.34
2022-01-13,S003,P0018,61,128,94.22
2022-01-13,S003,P0019,408,66,14.89
2022-01-13,S003,P0020,180,54,67.8
2022-01-13,S004,P0001,206,65,32.92
2022-01-13,S004,P0002,196,54,85.48
2022-01-13,S004,P0003,135,117,84.84
2022-01-13,S004,P0004,467,184,22.21
2022-01-13,S004,P0005,243,39,56.51
2022-01-13,S004,P0006,252,112,96.01
2022-01-13,S004,P0007,238,147,49.77
