Date,Store ID,Product ID,Units Sold,Price,Discount,Holiday/Promotion,Demand Forecast
2022-01-05,S005,P0017,15,74.42,5,0,26.67
2022-01-05,S005,P0018,90,53.06,10,0,105.45
2022-01-05,S005,P0019,143,61.9,15,0,153.0
2022-01-05,S005,P0020,36,53.65,20,1,47.12
2022-01-06,S001,P0001,37,91.05,5,0,39.09
2022-01-06,S001,P0002,230,47.32,0,0,228.65
2022-01-06,S001,P0003,58,54.78,20,0,50.51
2022-01-06,S001,P0004,305,41.72,15,0,319.77
2022-01-06,S001,P0005,120,37.57,0,1,115.29
2022-01-06,S001,P0006,2,83.4,0,1,1.05
2022-01-06,S001,P0007,35,99.12,5,1,45.45
2022-01-06,S001,P0008,171,34.4,10,0,184.96
2022-01-06,S001,P0009,195,59.33,20,1,198.09
2022-01-06,S001,P0010,97,33.79,15,1,98.82
2022-01-06,S001,P0011,177,60.79,20,1,173.24
2022-01-06,S001,P0012,1,63.21,0,0,-8.37
2022-01-06,S001,P0013,181,64.04,20,0,174.85
2022-01-06,S001,P0014,100,46.65,10,0,115.25
2022-01-06,S001,P0015,1,92.22,0,0,12.68
2022-01-06,S001,P0016,429,28.27,10,1,425.85
2022-01-06,S001,P0017,26,22.57,5,1,42.81
2022-01-06,S001,P0018,176,81.55,10,0,172.13
2022-01-06,S001,P0019,15,96.19,5,1,19.63
2022-01-06,S001,P0020,2,79.76,0,0,2.68
2022-01-06,S002,P0001,81,28.58,10,1,99.33
2022-01-06,S002,P0002,23,48.84,15,1,33.65
2022-01-06,S002,P0003,65,60.75,0,0,71.43
2022-01-06,S002,P0004,62,58.46,5,0,74.56
2022-01-06,S002,P0005,76,17.93,10,1,83.08
2022-01-06,S002,P0006,136,49.22,5,0,126.54
2022-01-06,S002,P0007,255,43.87,10,0,264.93
2022-01-06,S002,P0008,244,63.54,5,0,253.18
2022-01-06,S002,P0009,173,40.94,10,1,177.37
2022-01-06,S002,P0010,330,65.09,15,0,337.59
2022-01-06,S002,P0011,95,69.04,20,0,86.35
2022-01-06,S002,P0012,144,43.15,5,0,144.02
2022-01-06,S002,P0013,350,49.42,10,0,348.62
2022-01-06,S002,P0014,240,76.27,15,1,248.45
2022-01-06,S002,P0015,210,22.01,20,1,207.85
2022-01-06,S002,P0016,59,91.94,20,1,54.77
2022-01-06,S002,P0017,57,26.93,0,1,53.64
2022-01-06,S002,P0018,57,93.1,15,1,72.49
2022-01-06,S002,P0019,283,42.65,10,1,286.28
2022-01-06,S002,P0020,203,99.48,10,1,215.81
2022-01-06,S003,P0001,170,96.28,15,1,164.48
2022-01-06,S003,P0002,30,55.36,20,1,26.5
2022-01-06,S003,P0003,180,25.18,15,1,188.69
2022-01-06,S003,P0004,211,61.36,5,1,223.08
2022-01-06,S003,P0005,243,83.39,0,1,250.44
2022-01-06,S003,P0006,7,10.97,0,0,4.5
2022-01-06,S003,P0007,9,11.77,0,1,17.36
2022-01-06,S003,P0008,231,23.44,20,0,248.13
2022-01-06,S003,P0009,11,15.82,0,1,5.61
2022-01-06,S003,P0010,18,55.5,15,0,34.24
2022-01-06,S003,P0011,144,58.31,10,0,142.02
2022-01-06,S003,P0012,26,61.61,10,0,34.8
2022-01-06,S003,P0013,61,83.41,10,1,68.73
2022-01-06,S003,P0014,80,45.22,0,1,96.56
2022-01-06,S003,P0015,476,20.66,0,1,478.76
2022-01-06,S003,P0016,316,41.15,0,1,326.93
2022-01-06,S003,P0017,162,75.06,0,1,153.54
2022-01-06,S003,P0018,51,11.07,5,0,48.33
2022-01-06,S003,P0019,37,51.51,5,1,37.59
2022-01-06,S003,P0020,63,95.0,0,0,71.1
2022-01-06,S004,P0001,101,16.86,20,0,106.55
2022-01-06,S004,P0002,105,20.2,0,0,99.68
2022-01-06,S004,P0003,134,38.42,5,0,149.31
2022-01-06,S004,P0004,50,83.19,10,1,41.93
2022-01-06,S004,P0005,220,79.42,5,0,237.94
2022-01-06,S004,P0006,260,79.07,10,1,271.16
2022-01-06,S004,P0007,80,68.16,15,1,87.51
2022-01-06,S004,P0008,167,13.17,5,0,169.32
2022-01-06,S004,P0009,166,90.13,15,0,178.91
2022-01-06,S004,P0010,49,97.69,10,0,62.86
2022-01-06,S004,P0011,26,46.28,5,1,17.28
2022-01-06,S004,P0012,73,77.85,0,0,90.39
2022-01-06,S004,P0013,257,23.32,0,0,276.75
2022-01-06,S004,P0014,50,75.87,15,0,66.22
2022-01-06,S004,P0015,49,90.79,15,1,66.88
2022-01-06,S004,P0016,24,81.37,15,1,36.79
2022-01-06,S004,P0017,192,33.34,5,1,207.13
2022-01-06,S004,P0018,47,95.48,5,0,39.88
2022-01-06,S004,P0019,325,33.58,20,1,341.07
2022-01-06,S004,P0020,150,29.27,20,0,162.92
2022-01-06,S005,P0001,195,34.92,15,1,213.22
2022-01-06,S005,P0002,35,92.42,10,0,32.63
2022-01-06,S005,P0003,96,60.14,10,0,106.59
2022-01-06,S005,P0004,219,69.02,15,0,212.71
2022-01-06,S005,P0005,14,52.41,20,1,33.09
2022-01-06,S005,P0006,14,58.85,20,1,10.62
2022-01-06,S005,P0007,39,58.4,20,0,33.84
2022-01-06,S005,P0008,162,81.97,0,0,181.89
2022-01-06,S005,P0009,70,46.58,0,1,81.01
2022-01-06,S005,P0010,64,53.15,20,0,67.98
2022-01-06,S005,P0011,83,86.35,10,0,94.6
2022-01-06,S005,P0012,171,57.72,0,1,165.78
2022-01-06,S005,P0013,101,89.13,5,1,92.71
2022-01-06,S005,P0014,128,25.88,5,0,147.93
2022-01-06,S005,P0015,7,38.71,15,0,13.56
2022-01-06,S005,P0016,15,97.79,15,0,29.69
2022-01-06,S005,P0017,250,49.83,15,0,250.0
2022-01-06,S005,P0018,192,41.02,15,1,188.42
2022-01-06,S005,P0019,149,50.18,15,0,150.77
2022-01-06,S005,P0020,7,92.93,20,1,6.64
2022-01-07,S001,P0001,107,53.99,10,1,117.92
2022-01-07,S001,P0002,115,80.82,5,0,125.73
2022-01-07,S001,P0003,32,63.07,0,0,33.38
2022-01-07,S001,P0004,307,10.74,15,0,303.88
2022-01-07,S001,P0005,92,29.63,15,0,88.38
2022-01-07,S001,P0006,23,27.88,20,1,22.3
2022-01-07,S001,P0007,429,50.47,10,1,440.06
2022-01-07,S001,P0008,64,37.99,20,0,67.54
2022-01-07,S001,P0009,242,48.3,0,0,258.36
2022-01-07,S001,P0010,20,55.07,0,0,39.58
2022-01-07,S001,P0011,102,73.88,10,1,107.22
2022-01-07,S001,P0012,118,65.47,20,0,137.16
2022-01-07,S001,P0013,71,37.22,10,0,70.21
2022-01-07,S001,P0014,115,51.17,0,1,129.39
2022-01-07,S001,P0015,128,12.36,0,0,133.63
2022-01-07,S001,P0016,161,82.49,5,1,166.56
2022-01-07,S001,P0017,66,13.81,0,1,74.5
2022-01-07,S001,P0018,87,58.5,15,1,98.78
2022-01-07,S001,P0019,46,65.57,0,1,54.36
2022-01-07,S001,P0020,124,52.47,20,0,142.0
2022-01-07,S002,P0001,150,85.79,5,0,153.84
2022-01-07,S002,P0002,67,73.73,5,0,79.73
2022-01-07,S002,P0003,72,42.82,0,1,80.31
2022-01-07,S002,P0004,114,93.78,15,0,127.05
2022-01-07,S002,P0005,119,42.56,10,0,121.76
2022-01-07,S002,P0006,68,38.51,20,0,65.93
2022-01-07,S002,P0007,211,49.35,15,1,207.06
2022-01-07,S002,P0008,46,96.55,10,1,59.22
2022-01-07,S002,P0009,117,72.01,15,0,118.21
2022-01-07,S002,P0010,116,85.36,5,1,111.17
2022-01-07,S002,P0011,53,30.33,10,1,46.56
2022-01-07,S002,P0012,137,80.92,20,0,128.13
2022-01-07,S002,P0013,143,45.69,20,1,155.52
2022-01-07,S002,P0014,152,39.53,15,1,145.38
2022-01-07,S002,P0015,39,74.81,15,1,57.62
2022-01-07,S002,P0016,211,41.54,10,0,215.38
2022-01-07,S002,P0017,100,79.73,0,1,106.28
2022-01-07,S002,P0018,73,78.75,20,0,82.5
2022-01-07,S002,P0019,122,12.31,10,0,119.27
2022-01-07,S002,P0020,86,61.14,10,0,91.01
2022-01-07,S003,P0001,39,66.68,15,1,49.7
2022-01-07,S003,P0002,145,84.95,5,0,143.9
2022-01-07,S003,P0003,4,85.2,0,1,20.75
2022-01-07,S003,P0004,8,42.9,10,1,12.47
2022-01-07,S003,P0005,298,82.07,20,1,305.17
2022-01-07,S003,P0006,175,73.39,0,1,194.41
2022-01-07,S003,P0007,177,40.45,10,1,189.57
2022-01-07,S003,P0008,154,12.48,0,0,154.77
2022-01-07,S003,P0009,24,32.44,20,1,15.08
2022-01-07,S003,P0010,63,61.85,0,0,72.14
2022-01-07,S003,P0011,29,35.12,5,0,47.24
2022-01-07,S003,P0012,52,14.89,5,1,43.5
2022-01-07,S003,P0013,59,18.4,5,1,58.25
2022-01-07,S003,P0014,48,83.95,15,1,41.05
2022-01-07,S003,P0015,71,83.65,20,0,70.58
2022-01-07,S003,P0016,86,16.24,10,0,90.58
2022-01-07,S003,P0017,12,34.38,20,1,22.96
2022-01-07,S003,P0018,336,72.54,10,0,334.26
2022-01-07,S003,P0019,35,80.19,0,1,41.58
2022-01-07,S003,P0020,20,93.99,5,0,16.38
2022-01-07,S004,P0001,13,91.6,20,0,5.38
2022-01-07,S004,P0002,46,79.31,0,1,42.15
2022-01-07,S004,P0003,49,63.03,15,0,47.54
2022-01-07,S004,P0004,92,44.43,10,0,92.42
2022-01-07,S004,P0005,108,80.61,15,1,116.84
2022-01-07,S004,P0006,343,59.12,20,0,355.68
2022-01-07,S004,P0007,83,43.98,10,0,100.55
2022-01-07,S004,P0008,72,32.77,0,0,75.46
2022-01-07,S004,P0009,186,48.29,0,1,202.77
2022-01-07,S004,P0010,50,54.76,20,1,69.29
2022-01-07,S004,P0011,80,82.63,0,1,74.64
2022-01-07,S004,P0012,36,83.16,5,1,50.79
2022-01-07,S004,P0013,188,88.58,15,0,206.34
2022-01-07,S004,P0014,227,60.49,10,0,230.9
2022-01-07,S004,P0015,174,99.47,10,0,171.72
2022-01-07,S004,P0016,139,82.21,0,0,157.56
2022-01-07,S004,P0017,4,94.56,10,1,2.05
2022-01-07,S004,P0018,70,66.34,5,1,61.63
2022-01-07,S004,P0019,12,77.11,15,1,5.57
2022-01-07,S004,P0020,162,94.18,5,0,166.99
2022-01-07,S005,P0001,97,41.28,15,1,97.73
2022-01-07,S005,P0002,297,71.78,0,0,295.38
2022-01-07,S005,P0003,197,31.15,10,0,208.73
2022-01-07,S005,P0004,32,85.3,15,0,28.25
2022-01-07,S005,P0005,131,60.88,0,1,138.96
2022-01-07,S005,P0006,284,49.36,15,0,303.93
2022-01-07,S005,P0007,246,76.42,5,0,260.89
2022-01-07,S005,P0008,139,95.46,5,1,158.49
2022-01-07,S005,P0009,182,25.51,0,1,176.48
2022-01-07,S005,P0010,164,61.24,0,1,155.35
2022-01-07,S005,P0011,438,81.95,15,0,456.22
2022-01-07,S005,P0012,59,51.76,20,1,52.42
2022-01-07,S005,P0013,88,47.68,20,1,89.85
2022-01-07,S005,P0014,211,61.07,10,1,227.28
2022-01-07,S005,P0015,161,63.13,0,0,172.67
2022-01-07,S005,P0016,111,38.22,0,0,105.03
2022-01-07,S005,P0017,186,78.41,10,1,189.39
2022-01-07,S005,P0018,30,44.62,20,1,24.11
2022-01-07,S005,P0019,33,31.44,0,1,33.96
2022-01-07,S005,P0020,126,38.55,0,0,122.01
2022-01-08,S001,P0001,2,66.3,20,1,0.84
2022-01-08,S001,P0002,33,72.12,5,0,44.32
2022-01-08,S001,P0003,123,39.4,10,1,135.43
2022-01-08,S001,P0004,79,40.63,0,0,89.99
2022-01-08,S001,P0005,217,20.73,10,1,236.6
2022-01-08,S001,P0006,14,53.8,20,0,26.24
2022-01-08,S001,P0007,172,13.51,15,1,171.54
2022-01-08,S001,P0008,58,14.55,20,0,55.22
2022-01-08,S001,P0009,162,22.53,20,0,160.95
2022-01-08,S001,P0010,186,64.49,10,1,185.53
2022-01-08,S001,P0011,106,22.11,20,1,96.63
2022-01-08,S001,P0012,229,79.77,5,1,226.07
2022-01-08,S001,P0013,261,76.62,0,0,275.59
2022-01-08,S001,P0014,142,49.74,5,0,140.55
2022-01-08,S001,P0015,255,10.98,5,0,263.26
2022-01-08,S001,P0016,42,32.13,5,0,48.81
2022-01-08,S001,P0017,248,42.26,15,1,252.57
2022-01-08,S001,P0018,58,79.68,5,0,65.67
2022-01-08,S001,P0019,127,12.22,0,0,136.09
2022-01-08,S001,P0020,151,65.67,15,1,154.58
2022-01-08,S002,P0001,341,90.22,20,1,348.41
2022-01-08,S002,P0002,134,91.27,10,0,136.47
2022-01-08,S002,P0003,64,75.69,5,1,65.36
2022-01-08,S002,P0004,298,41.52,20,0,291.97
2022-01-08,S002,P0005,107,35.32,10,1,100.71
2022-01-08,S002,P0006,233,52.87,10,0,252.44
2022-01-08,S002,P0007,18,74.31,10,0,24.31
2022-01-08,S002,P0008,278,74.62,0,0,269.15
2022-01-08,S002,P0009,241,68.99,0,0,236.08
2022-01-08,S002,P0010,23,91.77,10,1,25.74
2022-01-08,S002,P0011,7,92.43,0,0,-2.99
2022-01-08,S002,P0012,13,35.54,20,1,3.77
2022-01-08,S002,P0013,91,97.17,10,1,88.65
2022-01-08,S002,P0014,25,70.89,10,0,28.83
2022-01-08,S002,P0015,117,74.19,10,0,136.52
2022-01-08,S002,P0016,34,24.24,20,1,42.41
2022-01-08,S002,P0017,153,81.09,15,0,167.47
2022-01-08,S002,P0018,351,97.91,0,0,341.29
2022-01-08,S002,P0019,285,20.87,15,1,300.58
2022-01-08,S002,P0020,188,89.75,5,0,182.25
2022-01-08,S003,P0001,264,72.31,20,1,282.53
2022-01-08,S003,P0002,50,75.25,10,1,63.85
2022-01-08,S003,P0003,12,46.2,10,1,8.86
2022-01-08,S003,P0004,250,29.64,0,1,245.77
2022-01-08,S003,P0005,271,73.61,5,0,284.27
2022-01-08,S003,P0006,189,74.7,10,1,196.74
2022-01-08,S003,P0007,324,73.57,0,1,327.28
2022-01-08,S003,P0008,454,19.84,5,0,463.17
2022-01-08,S003,P0009,104,84.48,0,1,107.37
2022-01-08,S003,P0010,6,88.54,20,1,24.13
2022-01-08,S003,P0011,480,74.14,20,0,480.66
2022-01-08,S003,P0012,3,16.46,5,1,7.02
2022-01-08,S003,P0013,11,87.77,0,1,17.37
2022-01-08,S003,P0014,60,20.31,10,0,64.74
2022-01-08,S003,P0015,47,97.72,0,0,44.21
2022-01-08,S003,P0016,36,26.65,10,1,33.1
2022-01-08,S003,P0017,85,15.63,20,0,81.22
2022-01-08,S003,P0018,61,53.53,10,0,57.16
2022-01-08,S003,P0019,66,22.67,0,0,70.44
2022-01-08,S003,P0020,119,21.01,5,1,122.65
2022-01-08,S004,P0001,23,24.71,20,1,28.07
2022-01-08,S004,P0002,25,83.18,5,0,27.36
2022-01-08,S004,P0003,214,22.27,10,1,220.31
2022-01-08,S004,P0004,450,88.87,5,0,455.48
2022-01-08,S004,P0005,148,11.43,20,0,149.58
2022-01-08,S004,P0006,69,20.5,15,0,83.8
2022-01-08,S004,P0007,97,56.84,15,0,99.28
2022-01-08,S004,P0008,161,39.81,10,1,170.06
2022-01-08,S004,P0009,97,65.64,5,1,96.05
2022-01-08,S004,P0010,170,15.27,0,0,162.77
2022-01-08,S004,P0011,132,32.2,15,1,135.34
2022-01-08,S004,P0012,145,92.42,10,0,147.73
2022-01-08,S004,P0013,331,20.13,20,1,342.0
2022-01-08,S004,P0014,256,51.94,10,0,267.54
2022-01-08,S004,P0015,135,19.51,10,1,128.97
2022-01-08,S004,P0016,163,81.94,0,1,166.53
2022-01-08,S004,P0017,105,94.97,5,0,113.96
2022-01-08,S004,P0018,39,65.26,20,1,37.83
2022-01-08,S004,P0019,41,21.49,20,1,40.63
2022-01-08,S004,P0020,59,30.67,15,1,71.18
2022-01-08,S005,P0001,53,21.2,20,0,62.9
2022-01-08,S005,P0002,149,48.65,10,1,142.88
2022-01-08,S005,P0003,208,61.05,10,1,202.85
2022-01-08,S005,P0004,61,57.98,20,1,70.2
2022-01-08,S005,P0005,211,10.83,20,1,207.67
2022-01-08,S005,P0006,223,61.72,5,1,232.03
2022-01-08,S005,P0007,93,42.82,5,0,105.58
2022-01-08,S005,P0008,150,74.0,5,1,162.16
2022-01-08,S005,P0009,147,21.5,5,1,141.76
2022-01-08,S005,P0010,209,72.32,5,1,201.37
2022-01-08,S005,P0011,40,50.72,5,0,55.57
2022-01-08,S005,P0012,8,44.41,15,1,1.3
2022-01-08,S005,P0013,241,95.4,0,1,239.85
2022-01-08,S005,P0014,8,72.93,10,0,4.09
2022-01-08,S005,P0015,230,96.08,0,0,241.79
2022-01-08,S005,P0016,89,19.72,15,1,91.65
2022-01-08,S005,P0017,116,60.49,20,1,126.12
2022-01-08,S005,P0018,125,88.88,15,0,131.84
2022-01-08,S005,P0019,83,42.53,0,1,100.37
2022-01-08,S005,P0020,96,20.84,10,1,107.46
2022-01-09,S001,P0001,350,41.72,0,1,352.24
2022-01-09,S001,P0002,9,96.33,15,1,28.55
2022-01-09,S001,P0003,153,18.67,5,1,147.91
2022-01-09,S001,P0004,5,64.74,15,0,17.43
2022-01-09,S001,P0005,343,83.56,0,0,353.75
2022-01-09,S001,P0006,45,59.23,5,0,41.19
2022-01-09,S001,P0007,81,34.2,15,1,98.81
2022-01-09,S001,P0008,194,83.93,10,0,202.27
2022-01-09,S001,P0009,169,75.93,20,1,171.32
2022-01-09,S001,P0010,40,69.78,15,1,38.87
2022-01-09,S001,P0011,106,52.18,5,1,123.38
2022-01-09,S001,P0012,50,13.88,20,0,56.16
2022-01-09,S001,P0013,85,44.84,20,0,90.58
2022-01-09,S001,P0014,51,78.24,5,0,68.07
2022-01-09,S001,P0015,342,44.74,10,1,340.97
2022-01-09,S001,P0016,98,52.49,5,1,100.51
2022-01-09,S001,P0017,418,91.79,5,1,433.88
2022-01-09,S001,P0018,316,52.06,5,0,306.77
2022-01-09,S001,P0019,284,37.43,5,0,292.13
2022-01-09,S001,P0020,55,10.99,0,0,66.56
2022-01-09,S002,P0001,155,78.43,15,1,149.74
2022-01-09,S002,P0002,29,96.63,5,1,25.81
2022-01-09,S002,P0003,50,58.55,15,0,62.18
2022-01-09,S002,P0004,137,60.26,15,1,144.48
2022-01-09,S002,P0005,242,94.9,20,1,249.33
2022-01-09,S002,P0006,71,95.07,5,1,69.31
2022-01-09,S002,P0007,237,91.4,15,0,256.19
2022-01-09,S002,P0008,45,81.13,10,1,35.45
2022-01-09,S002,P0009,252,72.99,20,1,258.01
2022-01-09,S002,P0010,222,11.3,10,0,212.54
2022-01-09,S002,P0011,334,91.41,10,1,345.11
2022-01-09,S002,P0012,45,51.28,5,0,44.15
2022-01-09,S002,P0013,270,26.81,15,1,289.15
2022-01-09,S002,P0014,87,23.4,5,1,93.59
2022-01-09,S002,P0015,270,71.86,20,0,264.3
2022-01-09,S002,P0016,178,52.98,0,1,179.94
2022-01-09,S002,P0017,50,48.77,5,1,62.54
2022-01-09,S002,P0018,95,45.68,0,1,103.86
2022-01-09,S002,P0019,45,15.25,15,0,46.59
2022-01-09,S002,P0020,391,99.92,15,1,397.01
2022-01-09,S003,P0001,112,84.48,0,0,106.74
2022-01-09,S003,P0002,337,45.42,5,0,336.29
2022-01-09,S003,P0003,98,71.37,10,1,112.01
2022-01-09,S003,P0004,34,30.87,20,1,43.23
2022-01-09,S003,P0005,4,60.22,0,1,-1.33
2022-01-09,S003,P0006,65,82.33,15,0,59.54
2022-01-09,S003,P0007,21,51.57,20,1,13.86
2022-01-09,S003,P0008,100,22.73,5,1,106.79
2022-01-09,S003,P0009,331,32.9,20,0,343.88
2022-01-09,S003,P0010,40,85.57,20,0,51.32
2022-01-09,S003,P0011,48,87.39,5,1,63.04
2022-01-09,S003,P0012,393,78.81,10,1,388.39
2022-01-09,S003,P0013,116,26.29,15,1,126.41
2022-01-09,S003,P0014,198,82.3,15,0,205.97
2022-01-09,S003,P0015,67,15.65,15,1,68.42
2022-01-09,S003,P0016,55,63.07,20,0,73.48
2022-01-09,S003,P0017,312,27.22,0,0,312.76
2022-01-09,S003,P0018,169,35.56,10,1,179.09
2022-01-09,S003,P0019,141,32.55,20,0,160.89
2022-01-09,S003,P0020,225,83.51,15,1,216.77
2022-01-09,S004,P0001,253,80.62,0,0,250.85
2022-01-09,S004,P0002,74,98.46,5,1,89.7
2022-01-09,S004,P0003,58,89.88,10,0,64.75
2022-01-09,S004,P0004,117,52.5,20,1,121.07
2022-01-09,S004,P0005,242,97.22,15,1,239.56
2022-01-09,S004,P0006,97,65.21,5,0,108.83
2022-01-09,S004,P0007,239,59.25,20,1,236.49
2022-01-09,S004,P0008,307,46.11,20,0,319.38
2022-01-09,S004,P0009,250,88.74,15,0,247.52
2022-01-09,S004,P0010,57,72.52,5,1,70.92
2022-01-09,S004,P0011,156,34.38,0,0,153.2
2022-01-09,S004,P0012,175,53.55,5,0,192.43
2022-01-09,S004,P0013,6,40.8,15,1,5.33
2022-01-09,S004,P0014,3,22.99,20,0,14.41
2022-01-09,S004,P0015,14,94.54,0,1,23.41
2022-01-09,S004,P0016,85,45.82,10,0,82.18
2022-01-09,S004,P0017,222,75.5,10,1,219.47
2022-01-09,S004,P0018,259,19.47,15,1,271.23
2022-01-09,S004,P0019,59,89.82,5,1,73.6
2022-01-09,S004,P0020,245,61.06,15,1,250.65
2022-01-09,S005,P0001,408,89.6,20,0,407.25
2022-01-09,S005,P0002,178,78.44,20,0,172.45
2022-01-09,S005,P0003,28,13.88,0,0,43.08
2022-01-09,S005,P0004,72,21.72,5,0,74.53
2022-01-09,S005,P0005,101,90.11,10,0,106.31
2022-01-09,S005,P0006,151,55.34,5,1,157.09
2022-01-09,S005,P0007,384,40.06,15,0,382.37
2022-01-09,S005,P0008,123,49.76,5,0,132.65
2022-01-09,S005,P0009,207,88.92,15,0,199.24
2022-01-09,S005,P0010,98,91.41,0,1,94.99
2022-01-09,S005,P0011,338,54.48,20,0,330.41
2022-01-09,S005,P0012,152,95.44,0,0,159.59
2022-01-09,S005,P0013,253,41.74,5,1,269.96
2022-01-09,S005,P0014,304,55.76,5,0,296.09
2022-01-09,S005,P0015,19,10.4,20,0,36.63
2022-01-09,S005,P0016,222,41.91,0,1,215.32
2022-01-09,S005,P0017,200,50.57,5,0,196.83
2022-01-09,S005,P0018,113,79.83,5,0,129.24
2022-01-09,S005,P0019,148,34.29,5,0,164.34
2022-01-09,S005,P0020,214,17.26,5,1,220.09
2022-01-10,S001,P0001,36,32.68,5,1,39.5
2022-01-10,S001,P0002,183,42.03,5,0,173.86
2022-01-10,S001,P0003,38,29.15,10,0,31.02
2022-01-10,S001,P0004,18,74.05,20,1,15.62
2022-01-10,S001,P0005,59,23.43,20,1,76.93
2022-01-10,S001,P0006,151,27.82,5,0,150.5
2022-01-10,S001,P0007,323,84.01,0,0,317.12
2022-01-10,S001,P0008,76,48.96,5,0,70.45
2022-01-10,S001,P0009,138,43.24,0,1,141.94
2022-01-10,S001,P0010,113,63.67,0,0,111.02
2022-01-10,S001,P0011,88,11.14,0,1,89.39
2022-01-10,S001,P0012,16,18.93,10,1,8.63
2022-01-10,S001,P0013,284,86.6,10,1,294.19
2022-01-10,S001,P0014,269,24.95,0,1,288.12
2022-01-10,S001,P0015,381,56.71,20,0,394.0
2022-01-10,S001,P0016,80,58.05,20,1,99.31
2022-01-10,S001,P0017,84,83.04,0,0,90.29
2022-01-10,S001,P0018,8,81.47,20,1,11.98
2022-01-10,S001,P0019,65,46.67,5,0,68.14
2022-01-10,S001,P0020,221,24.61,5,0,214.44
2022-01-10,S002,P0001,42,31.79,5,0,56.12
2022-01-10,S002,P0002,70,36.13,20,0,61.73
2022-01-10,S002,P0003,11,49.6,5,1,15.25
2022-01-10,S002,P0004,54,38.68,20,0,62.16
2022-01-10,S002,P0005,36,10.06,5,1,26.1
2022-01-10,S002,P0006,229,62.31,5,0,226.45
2022-01-10,S002,P0007,94,48.84,5,0,107.56
2022-01-10,S002,P0008,212,24.63,5,1,227.94
2022-01-10,S002,P0009,178,87.82,20,0,181.48
2022-01-10,S002,P0010,300,63.39,15,1,304.96
2022-01-10,S002,P0011,345,56.76,10,1,355.64
2022-01-10,S002,P0012,147,33.95,15,1,162.71
2022-01-10,S002,P0013,104,30.8,15,1,122.12
2022-01-10,S002,P0014,73,48.94,10,0,64.18
2022-01-10,S002,P0015,293,31.05,10,1,293.45
2022-01-10,S002,P0016,71,44.98,0,1,63.71
2022-01-10,S002,P0017,21,91.69,20,0,29.29
2022-01-10,S002,P0018,22,26.6,10,0,21.8
2022-01-10,S002,P0019,31,84.73,10,0,21.94
2022-01-10,S002,P0020,259,95.77,5,1,270.1
2022-01-10,S003,P0001,57,21.01,15,1,59.64
2022-01-10,S003,P0002,79,40.83,5,1,72.88
2022-01-10,S003,P0003,7,67.15,15,0,9.75
2022-01-10,S003,P0004,92,94.47,0,0,105.52
2022-01-10,S003,P0005,248,15.86,20,0,262.45
2022-01-10,S003,P0006,89,77.71,10,1,90.46
2022-01-10,S003,P0007,120,24.06,0,1,139.15
2022-01-10,S003,P0008,216,96.13,15,0,207.11
2022-01-10,S003,P0009,335,22.27,10,1,335.31
2022-01-10,S003,P0010,158,37.11,20,1,148.76
2022-01-10,S003,P0011,91,76.21,0,0,82.67
2022-01-10,S003,P0012,320,47.54,10,1,315.25
2022-01-10,S003,P0013,67,87.82,0,0,82.23
2022-01-10,S003,P0014,79,63.08,20,0,85.44
2022-01-10,S003,P0015,84,10.85,5,1,79.33
2022-01-10,S003,P0016,87,75.19,5,0,99.16
2022-01-10,S003,P0017,18,67.68,10,0,12.75
2022-01-10,S003,P0018,369,45.57,15,1,365.01
2022-01-10,S003,P0019,170,95.52,0,0,164.18
2022-01-10,S003,P0020,192,66.95,20,1,201.77
2022-01-10,S004,P0001,280,20.82,0,0,279.05
2022-01-10,S004,P0002,236,96.0,0,0,243.09
2022-01-10,S004,P0003,107,85.09,0,1,101.45
2022-01-10,S004,P0004,40,45.22,5,1,40.99
2022-01-10,S004,P0005,27,98.97,10,1,25.55
2022-01-10,S004,P0006,102,23.47,0,0,110.85
2022-01-10,S004,P0007,110,73.43,10,1,100.75
2022-01-10,S004,P0008,135,71.06,10,0,141.9
2022-01-10,S004,P0009,12,52.85,5,0,22.88
2022-01-10,S004,P0010,259,89.31,0,1,250.33
2022-01-10,S004,P0011,110,82.33,15,1,127.48
2022-01-10,S004,P0012,53,65.05,10,1,51.14
2022-01-10,S004,P0013,35,64.37,20,0,27.92
2022-01-10,S004,P0014,349,75.88,15,1,355.24
2022-01-10,S004,P0015,178,52.89,10,0,175.65
2022-01-10,S004,P0016,201,78.7,0,1,202.21
2022-01-10,S004,P0017,264,16.08,10,1,277.98
2022-01-10,S004,P0018,35,72.14,20,0,36.58
2022-01-10,S004,P0019,73,52.67,10,0,72.79
2022-01-10,S004,P0020,215,49.52,10,1,207.04
2022-01-10,S005,P0001,23,30.18,15,1,18.75
2022-01-10,S005,P0002,211,56.35,10,1,220.04
2022-01-10,S005,P0003,28,56.87,5,1,43.2
2022-01-10,S005,P0004,40,77.7,20,1,48.74
2022-01-10,S005,P0005,112,31.47,5,1,109.37
2022-01-10,S005,P0006,112,86.12,0,0,131.57
2022-01-10,S005,P0007,140,81.91,0,0,133.11
2022-01-10,S005,P0008,94,82.5,15,0,108.16
2022-01-10,S005,P0009,177,70.69,5,1,181.88
2022-01-10,S005,P0010,209,21.75,5,0,222.54
2022-01-10,S005,P0011,46,60.87,15,1,51.3
2022-01-10,S005,P0012,62,79.0,10,0,77.34
2022-01-10,S005,P0013,176,33.77,0,0,183.7
2022-01-10,S005,P0014,21,80.06,5,0,13.92
